file_name,transcription
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_219/031011_219.wav,boy
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_22/031011_22.wav,um  bees
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_220/031011_220.wav,help
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_221/031011_221.wav,help
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_222/031011_222.wav,daddy
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_223/031011_223.wav,daddy
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_224/031011_224.wav,daddy
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_225/031011_225.wav,daddy
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_226/031011_226.wav,because yyy
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_227/031011_227.wav,hat
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_228/031011_228.wav,hat
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_229/031011_229.wav,hat
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_23/031011_23.wav,bead
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_230/031011_230.wav,daddy
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_231/031011_231.wav,baby
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_232/031011_232.wav,boy
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_233/031011_233.wav,three plates
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_234/031011_234.wav,plate
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_235/031011_235.wav,plate
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_236/031011_236.wav,yyy one two three four five
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_237/031011_237.wav,one two three four five
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_238/031011_238.wav,one two three four
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_239/031011_239.wav,four
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_24/031011_24.wav,bead
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_240/031011_240.wav,five
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_241/031011_241.wav,four
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_242/031011_242.wav,four
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_243/031011_243.wav,four
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_244/031011_244.wav,four
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_245/031011_245.wav,peep
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_246/031011_246.wav,peep
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_247/031011_247.wav,peep
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_248/031011_248.wav,okay
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_249/031011_249.wav,peep peep peep
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_25/031011_25.wav,bee
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_250/031011_250.wav,peep
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_251/031011_251.wav,peep
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_252/031011_252.wav,peep
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_253/031011_253.wav,peep
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_254/031011_254.wav,peep
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_255/031011_255.wav,peep
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_256/031011_256.wav,peep
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_257/031011_257.wav,peep
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_258/031011_258.wav,peep
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_259/031011_259.wav,peep
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_26/031011_26.wav,bead
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_260/031011_260.wav,peep
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_261/031011_261.wav,hat
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_262/031011_262.wav,hat
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_263/031011_263.wav,hat
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_264/031011_264.wav,hat
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_265/031011_265.wav,hat
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_266/031011_266.wav,yyy hat
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_267/031011_267.wav,nut
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_268/031011_268.wav,nut
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_269/031011_269.wav,wheel
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_27/031011_27.wav,bee
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_270/031011_270.wav,wheel
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_271/031011_271.wav,wheel
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_272/031011_272.wav,wheel
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_273/031011_273.wav,wheel
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_274/031011_274.wav,wheel
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_275/031011_275.wav,yyy yyy wheel
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_276/031011_276.wav,wheel
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_277/031011_277.wav,wheel
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_278/031011_278.wav,wheel
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_279/031011_279.wav,wheel
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_28/031011_28.wav,beads
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_280/031011_280.wav,okay
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_281/031011_281.wav,toogc
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_282/031011_282.wav,koogc
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_283/031011_283.wav,yeah yyy that is green and that is pink
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_284/031011_284.wav,crayons
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_285/031011_285.wav,read books
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_286/031011_286.wav,a ball
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_287/031011_287.wav,car
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_288/031011_288.wav,this is toogc that is toogc
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_289/031011_289.wav,okay
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_29/031011_29.wav,bead
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_290/031011_290.wav,yyy noisy
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_291/031011_291.wav,read books
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_292/031011_292.wav,i like carrots
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_293/031011_293.wav,i like to eat candy
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_294/031011_294.wav,in the trash
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_295/031011_295.wav,yyy itchy
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_296/031011_296.wav,mom i thirsty
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_297/031011_297.wav,my like pizza
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_298/031011_298.wav,lollipops
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_299/031011_299.wav,i like cats
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_3/031011_3.wav,boat
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_30/031011_30.wav,bee
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_300/031011_300.wav,mama i thirsty
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_301/031011_301.wav,yyy
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_302/031011_302.wav,yyy
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_303/031011_303.wav,mom i thirsty
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_304/031011_304.wav,i thirsty
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_305/031011_305.wav,its stuck yyy
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_306/031011_306.wav,it sticks
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_307/031011_307.wav,it stuck
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_308/031011_308.wav,thank you
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_309/031011_309.wav,a pops
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_31/031011_31.wav,bee
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_310/031011_310.wav,pop
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_311/031011_311.wav,a ball
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_312/031011_312.wav,poppie a poppie
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_313/031011_313.wav,bye bye yyy because you look like you is a yyy
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_314/031011_314.wav,bye bye yyy
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_315/031011_315.wav,bye bye tara
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_316/031011_316.wav,0see you tomorrow
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_32/031011_32.wav,bead
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_33/031011_33.wav,bee
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_34/031011_34.wav,bead
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_35/031011_35.wav,bead
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_36/031011_36.wav,bee
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_37/031011_37.wav,bead
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_38/031011_38.wav,bee
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_39/031011_39.wav,bee
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_4/031011_4.wav,close your eyes
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_40/031011_40.wav,bee
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_41/031011_41.wav,a snack
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_42/031011_42.wav,her sewing
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_43/031011_43.wav,sew
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_44/031011_44.wav,soap
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_45/031011_45.wav,soap
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_46/031011_46.wav,soap
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_47/031011_47.wav,soap
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_48/031011_48.wav,sew
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_49/031011_49.wav,soap
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_5/031011_5.wav,im ready
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_50/031011_50.wav,soap
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_51/031011_51.wav,sewing
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_52/031011_52.wav,okay
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_53/031011_53.wav,me like eat cheerios
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_54/031011_54.wav,soap
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_55/031011_55.wav,sewing
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_56/031011_56.wav,sew
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_57/031011_57.wav,soap
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_58/031011_58.wav,yyy mom
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_59/031011_59.wav,yyy
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_6/031011_6.wav,boat
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_60/031011_60.wav,yyy
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_61/031011_61.wav,yyy yyy pink
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_62/031011_62.wav,its pink
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_63/031011_63.wav,yyy yyy
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_64/031011_64.wav,pink
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_65/031011_65.wav,pink
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_66/031011_66.wav,sew
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_67/031011_67.wav,soap
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_68/031011_68.wav,soap
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_69/031011_69.wav,moo
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_7/031011_7.wav,close your eyes
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_70/031011_70.wav,moo
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_71/031011_71.wav,moo
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_72/031011_72.wav,moo
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_73/031011_73.wav,moo
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_74/031011_74.wav,baa
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_75/031011_75.wav,neigh
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_76/031011_76.wav,oink oink
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_77/031011_77.wav,oink
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_78/031011_78.wav,woof woof
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_79/031011_79.wav,baa
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_8/031011_8.wav,boat
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_80/031011_80.wav,meow meow
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_81/031011_81.wav,yyy yyy yyy
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_82/031011_82.wav,cat
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_83/031011_83.wav,cat
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_84/031011_84.wav,i like cats
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_85/031011_85.wav,roar
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_86/031011_86.wav,three
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_87/031011_87.wav,moo
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_88/031011_88.wav,moo
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_89/031011_89.wav,moo
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_9/031011_9.wav,boat
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_90/031011_90.wav,moo
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_91/031011_91.wav,yes
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_92/031011_92.wav,moo
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_93/031011_93.wav,sheep baa
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_94/031011_94.wav,five
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_95/031011_95.wav,five
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_96/031011_96.wav,baa
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_97/031011_97.wav,baa
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_98/031011_98.wav,one two baa three baa four baa five
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031011_99/031011_99.wav,five
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031024_1/031024_1.wav,bee
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031024_10/031024_10.wav,bee
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031024_100/031024_100.wav,bee baa baa boo
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031024_101/031024_101.wav,baa boo bee
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/031024_102/031024_102.wav,baa boo baa boo
